STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USW00014825,"FINDLAY AIRPORT, OH US",2011-08-26,,,0,,,,81,60,
USW00014825,"FINDLAY AIRPORT, OH US",2011-08-27,,,0,,,,82,58,
USW00014825,"FINDLAY AIRPORT, OH US",2011-08-28,,,0,,,,78,58,
USW00014825,"FINDLAY AIRPORT, OH US",2011-08-29,,,0,,,,77,56,
USW00014825,"FINDLAY AIRPORT, OH US",2011-08-30,,,0,,,,77,52,
USW00014825,"FINDLAY AIRPORT, OH US",2011-08-31,,,0,,,,82,60,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-01,,,0,,,,89,68,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-02,,,0,,,,91,70,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-03,,,0.25,,,,92,63,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-04,,,0.11,,,,77,60,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-05,,,0,,,,62,54,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-06,,,0,,,,64,52,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-07,,,0.58,,,,63,58,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-08,,,0.4,,,,71,58,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-09,,,0,,,,77,55,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-10,,,0.24,,,,76,56,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-11,,,0,,,,78,60,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-12,,,0,,,,81,56,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-13,,,0,,,,83,60,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-14,,,0.02,,,,70,54,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-15,,,0.16,,,,61,41,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-16,,,0,,,,61,38,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-17,,,0,,,,67,51,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-18,,,0,,,,73,48,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-19,,,0.17,,,,69,61,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-20,,,0,,,,73,56,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-21,,,0.01,,,,76,61,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-22,,,0,,,,71,52,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-23,,,0.31,,,,61,48,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-24,,,0,,,,66,45,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-25,,,0.05,,,,76,54,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-26,,,1.67,,,,68,49,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-27,,,0.03,,,,66,48,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-28,,,0.01,,,,62,49,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-29,,,0.24,,,,69,50,
USW00014825,"FINDLAY AIRPORT, OH US",2011-09-30,,,0.06,,,,55,41,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-01,,,0.04,,,,55,40,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-02,,,0,,,,62,36,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-03,,,0,,,,66,43,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-04,,,0,,,,72,49,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-05,,,0,,,,79,45,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-06,,,0,,,,79,49,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-07,,,0,,,,79,49,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-08,,,0,,,,81,51,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-09,,,0,,,,79,49,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-10,,,0,,,,79,52,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-11,,,0,,,,77,52,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-12,,,0,,,,62,55,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-13,,,0.03,,,,68,55,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-14,,,0,,,,63,52,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-15,,,0,,,,62,47,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-16,,,0,,,,65,44,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-17,,,0,,,,64,43,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-18,,,0.04,,,,52,45,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-19,,,1.64,,,,54,47,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-20,,,0.04,,,,49,43,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-21,,,0,,,,49,42,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-22,,,0,,,,59,33,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-23,,,0,,,,64,37,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-24,,,0.15,,,,62,40,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-25,,,0,,,,68,38,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-26,,,0.27,,,,68,48,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-27,,,0.08,,,,48,35,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-28,,,0,,,,52,32,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-29,,,0.01,,,,52,31,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-30,,,0,,,,53,26,
USW00014825,"FINDLAY AIRPORT, OH US",2011-10-31,,,0.03,,,,52,35,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-01,,,0,,,,60,35,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-02,,,0,,,,66,41,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-03,,,0,,,,58,45,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-04,,,0,,,,52,32,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-05,,,0,,,,56,30,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-06,,,0,,,,62,35,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-07,,,0,,,,60,51,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-08,,,0,,,,70,53,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-09,,,0.05,,,,64,40,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-10,,,0,,,,46,32,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-11,,,0,,,,44,31,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-12,,,0,,,,62,38,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-13,,,0,,,,64,51,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-14,,,0.91,,,,68,49,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-15,,,0,,,,57,47,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-16,,,0,,,,52,35,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-17,,,0,,,,39,25,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-18,,,0,,,,47,22,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-19,,,0.05,,,,58,39,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-20,,,0,,,,60,42,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-21,,,0.05,,,,44,39,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-22,,,0.81,,,,47,38,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-23,,,0,,,,51,38,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-24,,,0,,,,48,36,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-25,,,0,,,,60,40,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-26,,,0,,,,64,46,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-27,,,0.23,,,,59,41,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-28,,,0.13,,,,42,36,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-29,,,0.81,,,,43,33,
USW00014825,"FINDLAY AIRPORT, OH US",2011-11-30,,,0,,,,40,29,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-01,,,0,,,,41,24,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-02,,,0,,,,37,28,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-03,,,0,,,,48,30,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-04,,,0.07,,,,51,42,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-05,,,0.63,,,,46,33,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-06,,,0,,,,34,32,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-07,,,0,,,,36,29,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-08,,,0,,,,35,25,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-09,,,0,,,,35,21,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-10,,,0,,,,27,16,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-11,,,0,,,,36,15,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-12,,,0,,,,42,20,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-13,,,0.23,,,,42,23,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-14,,,0.34,,,,55,38,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-15,,,0.34,,,,60,35,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-16,,,0,,,,36,28,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-17,,,0.05,,,,32,29,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-18,,,0,,,,38,30,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-19,,,0,,,,50,35,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-20,,,0.21,,,,43,32,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-21,,,0.82,,,,59,43,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-22,,,0,,,,44,37,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-23,,,0,,,,38,28,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-24,,,0,,,,38,25,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-25,,,0,,,,46,32,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-26,,,0,,,,45,32,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-27,,,0.4,,,,36,33,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-28,,,0,,,,33,23,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-29,,,0,,,,46,27,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-30,,,0.12,,,,49,36,
USW00014825,"FINDLAY AIRPORT, OH US",2011-12-31,,,0,,,,43,37,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-01,,,0.04,,,,50,30,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-02,,,0.03,,,,31,19,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-03,,,0,,,,23,13,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-04,,,0,,,,34,13,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-05,,,0,,,,44,23,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-06,,,0,,,,54,37,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-07,,,0,,,,47,33,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-08,,,0,,,,41,25,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-09,,,0,,,,42,27,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-10,,,0,,,,48,27,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-11,,,0.18,,,,44,32,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-12,,,0.01,,,,41,18,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-13,,,0.01,,,,19,16,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-14,,,0,,,,21,13,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-15,,,0,,,,24,7,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-16,,,0,,,,47,20,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-17,,,1.03,,,,56,28,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-18,,,0,,,,28,20,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-19,,,0.01,,,,30,8,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-20,,,0.09,,,,19,3,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-21,,,0.01,,,,24,18,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-22,,,0,,,,39,16,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-23,,,0.23,,,,54,33,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-24,,,0,,,,33,27,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-25,,,0.05,,,,33,24,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-26,,,0.38,,,,36,32,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-27,,,0.15,,,,41,31,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-28,,,0.03,,,,36,30,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-29,,,0,,,,37,22,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-30,,,0,,,,46,18,
USW00014825,"FINDLAY AIRPORT, OH US",2012-01-31,,,0,,,,58,39,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-01,,,0.13,,,,52,38,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-02,,,0,,,,43,29,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-03,,,0,,,,50,25,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-04,,,0.33,,,,36,32,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-05,,,0,,,,40,25,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-06,,,0,,,,46,26,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-07,,,0,,,,37,29,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-08,,,0,,,,34,24,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-09,,,0,,,,36,22,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-10,,,0.01,,,,32,23,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-11,,,0,,,,32,10,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-12,,,0,,,,28,16,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-13,,,0,,,,34,20,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-14,,,0.07,,,,34,29,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-15,,,0.03,,,,40,32,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-16,,,0.01,,,,45,31,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-17,,,0,,,,44,29,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-18,,,0,,,,43,25,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-19,,,0,,,,34,22,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-20,,,0,,,,40,19,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-21,,,0.11,,,,45,31,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-22,,,0.02,,,,54,35,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-23,,,0.62,,,,42,32,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-24,,,0.04,,,,45,31,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-25,,,0,,,,35,26,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-26,,,0,,,,44,19,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-27,,,0,,,,50,26,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-28,,,0,,,,46,19,
USW00014825,"FINDLAY AIRPORT, OH US",2012-02-29,,,0.46,,,,68,37,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-01,,,0,,,,44,33,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-02,,,0.5,,,,56,32,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-03,,,0,,,,38,28,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-04,,,0.04,,,,35,27,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-05,,,0.01,,,,31,25,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-06,,,0,,,,59,26,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-07,,,0,,,,68,45,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-08,,,0.19,,,,60,29,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-09,,,0,,,,41,25,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-10,,,0,,,,50,21,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-11,,,0,,,,68,33,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-12,,,0.26,,,,63,48,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-13,,,0,,,,71,46,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-14,,,0,,,,79,41,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-15,,,0.15,,,,75,57,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-16,,,0.31,,,,74,57,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-17,,,0,,,,77,52,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-18,,,0,,,,74,55,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-19,,,0,,,,82,54,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-20,,,0,,,,83,59,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-21,,,0,,,,85,60,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-22,,,0,,,,85,56,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-23,,,0.13,,,,71,56,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-24,,,0.12,,,,68,55,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-25,,,0,,,,67,50,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-26,,,0,,,,55,32,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-27,,,0,,,,58,29,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-28,,,0,,,,73,45,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-29,,,0,,,,52,37,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-30,,,0.16,,,,67,36,
USW00014825,"FINDLAY AIRPORT, OH US",2012-03-31,,,0,,,,,,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-01,,,0,,,,70,39,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-02,,,0,,,,59,39,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-03,,,0.12,,,,70,39,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-04,,,0,,,,62,41,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-05,,,0,,,,50,36,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-06,,,0,,,,56,31,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-07,,,0,,,,64,28,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-08,,,0,,,,63,44,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-09,,,0.02,,,,64,42,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-10,,,0,,,,43,34,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-11,,,0,,,,53,28,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-12,,,0,,,,59,28,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-13,,,0,,,,65,31,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-14,,,0.21,,,,59,45,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-15,,,0.01,,,,80,56,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-16,,,0.02,,,,73,48,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-17,,,0,,,,62,39,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-18,,,0,,,,67,39,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-19,,,0,,,,77,45,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-20,,,0.21,,,,77,44,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-21,,,0,,,,49,39,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-22,,,0,,,,50,33,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-23,,,0,,,,58,38,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-24,,,0,,,,63,35,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-25,,,0.16,,,,64,36,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-26,,,0.47,,,,61,40,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-27,,,0,,,,53,31,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-28,,,0.05,,,,47,39,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-29,,,0,,,,64,36,
USW00014825,"FINDLAY AIRPORT, OH US",2012-04-30,,,0.41,,,,84,49,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-01,,,0.17,,,,69,56,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-02,,,0.01,,,,84,59,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-03,,,0,,,,88,64,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-04,,,0.06,,,,81,62,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-05,,,0,,,,69,54,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-06,,,0,,,,73,50,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-07,,,0.25,,,,79,53,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-08,,,0.05,,,,72,53,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-09,,,0.19,,,,67,48,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-10,,,0,,,,65,43,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-11,,,0,,,,72,42,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-12,,,0,,,,76,50,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-13,,,0,,,,76,53,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-14,,,0,,,,77,49,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-15,,,0,,,,82,47,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-16,,,0,,,,70,50,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-17,,,0,,,,69,43,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-18,,,0,,,,81,44,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-19,,,0,,,,87,51,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-20,,,0,,,,88,58,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-21,,,0,,,,84,61,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-22,,,0,,,,75,57,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-23,,,0,,,,81,52,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-24,,,0,,,,88,61,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-25,,,0,,,,92,70,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-26,,,0,,,,88,68,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-27,,,0,,,,94,66,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-28,,,0,,,,97,69,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-29,,,0.92,,,,83,66,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-30,,,0,,,,78,57,
USW00014825,"FINDLAY AIRPORT, OH US",2012-05-31,,,0,,,,72,53,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-01,,,1.51,,,,63,50,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-02,,,0,,,,73,47,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-03,,,0,,,,80,56,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-04,,,0,,,,75,54,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-05,,,0.01,,,,66,51,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-06,,,0,,,,75,47,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-07,,,0,,,,80,53,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-08,,,0,,,,84,55,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-09,,,0,,,,87,58,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-10,,,0,,,,90,61,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-11,,,0.26,,,,78,68,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-12,,,0,,,,83,60,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-13,,,0,,,,73,57,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-14,,,0,,,,84,52,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-15,,,0,,,,89,56,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-16,,,0.05,,,,89,67,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-17,,,0.28,,,,84,66,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-18,,,0,,,,90,64,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-19,,,0,,,,93,69,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-20,,,0,,,,93,67,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-21,,,0.36,,,,93,70,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-22,,,0,,,,83,62,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-23,,,0,,,,85,61,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-24,,,0,,,,90,63,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-25,,,0,,,,77,56,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-26,,,0,,,,81,50,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-27,,,0,,,,88,53,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-28,,,0,,,,103,65,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-29,,,,,,,93,74,
USW00014825,"FINDLAY AIRPORT, OH US",2012-06-30,,,,,,,,,
USW00014825,"FINDLAY AIRPORT, OH US",2012-07-01,,,,,,,,,
USW00014825,"FINDLAY AIRPORT, OH US",2012-07-02,,,,,,,,,
USW00014825,"FINDLAY AIRPORT, OH US",2012-07-03,,,,,,,,,
USW00014825,"FINDLAY AIRPORT, OH US",2012-07-04,,,,,,,,,
USW00014825,"FINDLAY AIRPORT, OH US",2012-07-05,,,0.13,,,,97,73,
USW00014825,"FINDLAY AIRPORT, OH US",2012-07-06,,,0,,,,100,70,
USW00014825,"FINDLAY AIRPORT, OH US",2012-07-07,,,0,,,,100,77,
USW00014825,"FINDLAY AIRPORT, OH US",2012-07-08,,,0,,,,86,70,
USW00014825,"FINDLAY AIRPORT, OH US",2012-07-09,,,0.03,,,,87,62,
