Date,Precip,MaxAirTemp,RecordMaxTemp,RecordMaxYear,MinAirTemp,RecordMinTemp,RecordMinYear,AvgAirTemp,MaxAirTempTime,MinAirTempTime,MaxRel.Hum.,MinRel.Hum.,Avg.Rel.Hum.,HDD,CDD,GDD,GDD Mod. Sine Wave,Solar Radiation (Langleys),AvgWindDir,AvgWindSpeed,MaxWindSpeed,TimeMaxWindSpeed,MaxSoilTemp2,MinSoilTemp2,AvgSoilTemp2,MaxSoilTemp4,MinSoilTemp4,AvgSoilTemp4,Max50cmAirTemp,Min50cmAirTemp,Avg50cmAirTemp,Max300cmAirTemp,Min300cmAirTemp,Avg300cmAirTemp
8/29/2009,0.03,76.2,96.9,1991,54.8,37.4,1986,67.8,2:45 PM,11:25 PM,88,54,76,0,2.7,17.7,15.5,374.09,312.2788854,7,14,7:00 PM,74.3,56.8,66.6,71.8,61.2,67.6,-,-,-,-,-,-
8/30/2009,0,73.9,97,1953,51.5,41,1976,61.9,5:35 PM,11:55 PM,85,44,70,3,0,11.9,12.7,470.73,125.2916076,4.2,9.1,9:45 AM,81.7,54.9,64.4,75.6,58.5,65,-,-,-,-,-,-
8/31/2009,0,75.3,98,1953,45.9,45,1976,60.2,4:25 PM,6:50 AM,87,46,70,4.8,0,10.2,11.2,410.5,130.8776632,1.9,7.1,3:15 PM,81.3,51,63.9,75,55.3,64.3,-,-,-,-,-,-
9/1/2009,0,78.2,96,1953,44.4,42,1963,61.5,4:55 PM,7:25 AM,87,43,68,3.5,0,11.4,12.3,522.13,72.13402778,2.4,10.2,11:50 AM,84.6,50.3,64.8,77.5,54.7,64.9,-,-,-,-,-,-
9/2/2009,0,82,98,1953,46,40,1958,64.1,4:45 PM,6:25 AM,87,41,68,0.9,0,14,14.5,549.76,75.18451389,2.8,10.5,1:35 PM,85.7,51.3,66.4,78.4,55.5,66,-,-,-,-,-,-
9/3/2009,0,84,99,1953,49.2,42.6,1987,65.8,3:45 PM,7:25 AM,88,40,69,0,0.8,15.8,16.6,500.25,67.61629861,1.7,8.3,1:10 PM,86.4,55.6,68.4,79,58.7,67.9,-,-,-,-,-,-
9/4/2009,0,85,95,1960,49.9,39,1997,66,5:20 PM,4:40 AM,89,42,70,0,1,16,17.4,502.02,93.35222222,2.2,7.3,3:10 PM,90.1,56.6,69.2,80.8,59.5,68.7,-,-,-,-,-,-
9/5/2009,0,84.7,93,1954,49.6,42,1957,67.5,4:20 PM,7:00 AM,87,41,66,0,2.5,17.5,17.2,489.12,94.54472222,2.6,7.7,12:30 PM,88.7,55.7,69.3,79.6,59.3,68.8,-,-,-,-,-,-
9/6/2009,0,86.2,93,1954,54.3,39,1962,69.3,3:10 PM,5:10 AM,86,41,68,0,4.3,19.3,20.2,393.53,97.53849653,2.5,7.9,12:05 PM,87.3,58.4,70.2,79.2,61,69.3,-,-,-,-,-,-
9/7/2009,0.74,76.1,94.5,2002,66,38.4,1988,69.6,12:50 PM,11:55 PM,88,74,84,0,4.6,19.6,21,115.54,70.68368403,1.4,8.4,9:35 PM,75,65.2,68.7,72.1,66.6,68.7,-,-,-,-,-,-
9/8/2009,1,79,95,1964,65.3,34.8,1986,70,4:25 PM,12:35 AM,88,69,85,0,5,20,22.1,193.34,107.8384826,1.8,8.9,4:35 PM,79.9,64.1,68.7,74.1,65.1,68.3,-,-,-,-,-,-
9/9/2009,0.01,83.5,95,1978,66.3,39.5,1986,73,5:20 PM,7:55 AM,90,49,77,0,7.9,22.9,24.9,467.11,113.7519792,4.2,10.9,4:40 PM,81.9,64.9,70.6,76.3,65.9,69.8,-,-,-,-,-,-
9/10/2009,0.01,83.1,95.6,1983,59.7,40.3,1993,71.3,3:20 PM,6:40 AM,88,44,72,0,6.2,21.2,21.3,471.66,122.1618056,4.9,11.5,2:50 PM,81.6,59.1,68.4,76.2,61.8,68.4,-,-,-,-,-,-
9/11/2009,0,81.2,95,1952,56.4,34.6,1995,67.2,2:50 PM,6:40 AM,88,49,73,0,2.1,17.1,18.8,466.5,69.27420139,2.6,10.1,5:55 PM,81.8,57.9,67.2,76.4,60.8,67.6,-,-,-,-,-,-
9/12/2009,0,80,95,1952,52.5,39,1958,65.6,3:10 PM,5:50 AM,87,37,67,0,0.5,15.6,16.2,504.7,63.19705208,1.9,6.7,12:50 PM,84.4,54.6,66.4,77.6,58.2,66.6,-,-,-,-,-,-
9/13/2009,0,84.2,96,1952,47.1,36,1964,66,4:40 PM,7:00 AM,86,47,69,0,0.9,15.9,15.9,504.29,65.28578472,1.5,6.1,2:00 PM,86.1,52.2,66.9,78.6,56.5,66.7,-,-,-,-,-,-
9/14/2009,0,86.9,93.1,1994,57.6,34,1963,71,3:05 PM,5:30 AM,86,47,70,0,6,21,22.2,486.43,232.9258785,3.3,8.7,3:15 PM,87.3,58.7,70.3,80.3,61.4,69.7,-,-,-,-,-,-
9/15/2009,0.12,87.2,93.7,1991,58.2,36,1953,72,3:40 PM,7:25 AM,87,49,73,0,7,22,22.7,401.66,146.6947813,2.1,7.7,1:40 PM,87.7,60,70.8,80.4,62.8,70.5,-,-,-,-,-,-
9/16/2009,0,77.3,92,1955,52,36.7,1984,65.1,2:40 PM,11:15 PM,85,50,71,0,9,15,14.6,447.03,83.44038194,3.5,14.8,4:50 PM,78.2,56.3,65.2,72.9,61,66.3,-,-,-,-,-,-
9/17/2009,0,78.8,96,1955,49.7,32,1959,63.3,4:50 PM,7:35 AM,86,46,70,1.7,0,13.3,14.2,441.76,59.19480208,1.8,7.5,3:00 PM,80.7,51.8,63.3,74.2,55.8,63.8,-,-,-,-,-,-
9/18/2009,0.01,82,94,1955,45.1,33,1959,63.3,3:20 PM,7:00 AM,88,37,68,1.6,0,13.3,14.3,494.35,101.6746215,2,5.7,1:15 PM,83.3,51,64.6,76,55.1,64.6,-,-,-,-,-,-
9/19/2009,0,77.1,94,1955,47,36.5,1982,61.5,4:20 PM,7:40 AM,86,41,69,3.5,0,11.4,12.4,499.97,94.2371875,3.6,11.3,11:25 AM,81.7,51.6,64.1,74.4,56.1,64.5,-,-,-,-,-,-
9/20/2009,0.06,82.3,90,1955,50.1,33,1991,66.7,3:50 PM,3:30 AM,86,47,73,0,1.6,16.6,16.1,276.96,135.0121875,5.4,11,6:40 PM,76.6,53.3,63.9,71.2,56.4,63.7,-,-,-,-,-,-
9/21/2009,0.01,86,91,1970,71.5,30,1962,75.9,3:50 PM,5:10 AM,85,58,78,0,10.9,25.9,28.7,236.95,233.8,6.8,13.8,12:50 PM,80.5,66.3,70.6,74.7,66.4,69.4,-,-,-,-,-,-
9/22/2009,0.01,88.3,90.5,2004,69.2,32.7,1999,77,5:00 PM,7:20 AM,88,51,74,0,12,27,28.7,275.17,223.9743056,4.5,11.6,5:05 PM,82.6,65.4,71.9,77.4,66.3,70.7,-,-,-,-,-,-
9/23/2009,0.01,84,90,1980,66.2,27,1974,75.6,2:20 PM,10:50 PM,86,54,74,0,10.6,25.6,25.1,260.29,295.9706076,5.1,10.1,3:15 PM,79.6,65.8,71.7,75.9,67.8,71.2,-,-,-,-,-,-
9/24/2009,0,77.1,88,1960,64.6,29,1974,69.9,4:05 PM,11:25 PM,88,49,71,0,4.9,19.9,20.8,170.64,94.54710764,1.8,8.5,10:30 AM,75.9,64.2,68.3,72.6,65.5,68.3,-,-,-,-,-,-
9/25/2009,0,77.3,88.7,1986,58,32,1989,67.4,2:45 PM,7:25 AM,84,43,70,0,2.4,17.4,17.6,228.83,108.3912674,5.5,11.7,1:10 PM,77.2,58.8,66,71.2,61.4,66,-,-,-,-,-,-
9/26/2009,0,74,89.9,1999,57.1,35,1966,67.1,5:50 PM,11:20 PM,83,58,73,0,2,17,15.5,171.45,189.1989583,3.4,9.8,3:15 PM,72.8,59.3,65.7,70.2,62.3,66,-,-,-,-,-,-
9/27/2009,0,78.5,88.3,1999,56.9,30.9,1991,65.2,5:20 PM,2:40 AM,87,43,71,0,0.2,15.2,17.7,279.95,259.0641563,6,13.3,6:15 PM,76.6,57.9,64.1,71.5,60,64.2,-,-,-,-,-,-
9/28/2009,0.07,66.6,89,1973,57.5,27.8,1991,61.5,2:25 AM,8:30 AM,84,52,63,3.5,0,11.4,12,135.34,300.4371528,15,22.5,12:55 PM,61.8,53.6,57.3,63.3,56.4,59.2,-,-,-,-,-,-
9/29/2009,0,62.4,89.6,1986,51.7,30,1961,57.3,4:35 PM,6:40 AM,83,58,71,7.7,0,7.2,7,113.1,281.7772083,11.2,16.1,1:50 AM,59.9,51,55.1,59.1,53.4,56.2,-,-,-,-,-,-
9/30/2009,0,60.5,96,1953,38.1,32,1957,51.5,5:45 PM,11:45 PM,85,44,69,13.5,0,1.4,3.2,285.07,78.29899653,4.3,9.4,3:15 AM,66.5,46.5,55.1,62.8,51.5,56.3,-,-,-,-,-,-
10/1/2009,0.11,66,87,1982,32.4,30.8,2003,50.6,4:35 PM,7:10 AM,84,35,63,14.4,0,0.5,4.9,360.87,172.8694444,2.8,7.6,12:55 PM,66,39.8,51.7,60.8,44.9,53,-,-,-,-,-,-
10/2/2009,1.37,67.8,86.1,2005,52.1,27,1974,57.3,3:35 PM,6:35 AM,86,46,72,7.6,0,7.3,9.9,252.48,224.4361736,9,16.9,12:50 PM,62.3,50.7,54.5,60,52.4,55.3,-,-,-,-,-,-
10/3/2009,0.01,61.1,88.5,2005,54.1,24,1974,57.2,3:00 PM,7:50 AM,75,57,66,7.8,0,7.1,7.5,179.99,270.7354167,8.6,16.9,12:15 PM,57.3,50.8,52.9,56.6,52.3,54,-,-,-,-,-,-
10/4/2009,0,61.8,90,1953,45,26,1974,54.9,3:00 PM,11:50 PM,81,52,69,10.1,0,4.8,4.5,216.73,284.2795139,8.2,13.3,4:45 PM,58.2,46.4,52.1,56.9,50,53.4,-,-,-,-,-,-
10/5/2009,0,67.4,86.7,1997,38.7,25,1965,52.3,3:55 PM,7:30 AM,86,45,69,12.7,0,2.2,6.1,394.46,179.8785278,3.3,9.4,2:25 PM,67.5,42,51.6,62.2,45.5,52.4,-,-,-,-,-,-
10/6/2009,0.24,68.5,88,1963,43.4,24.2,1988,56.5,2:55 PM,6:45 AM,86,53,75,8.5,0,6.4,7.4,156.32,196.5448264,6.9,16.6,10:55 PM,61.2,44.2,52.8,58.1,47.3,53.1,-,-,-,-,-,-
10/7/2009,0,63.1,88,1963,46.6,24,1952,55.2,3:10 PM,10:00 PM,77,48,63,9.8,0,5.1,5.5,253.79,310.3878472,11.7,22,1:00 AM,59.6,46.4,51.5,56.9,49.4,52.9,-,-,-,-,-,-
10/8/2009,0.12,60.6,84,1997,43.7,27,1952,52.4,11:40 AM,4:55 AM,86,58,77,12.6,0,2.3,3.8,108.16,231.4782639,4.6,12.6,2:20 PM,54.6,43.4,49.6,53.9,46.2,50.6,-,-,-,-,-,-
10/9/2009,0.78,56.7,82,1970,50.5,24.4,1989,54.5,3:00 PM,11:50 PM,88,85,87,10.5,0,4.4,3.5,40.04,84.08597222,1.5,7.2,10:00 PM,55.7,51.3,53.1,55.2,52.5,53.5,-,-,-,-,-,-
10/10/2009,0,61.1,83,1961,38.7,28.8,1993,50.4,3:00 PM,7:55 AM,87,47,71,14.5,0,0.4,3.5,383.34,232.0793194,5.2,11,3:45 PM,61.1,43,50.3,57.3,46.4,51.6,-,-,-,-,-,-
10/11/2009,0,51.5,84,1962,35,17,1964,44.2,1:30 PM,4:05 AM,85,41,66,20.8,0,0,0.1,242.7,185.4111389,2.4,8.2,1:40 PM,55.2,39.4,46,52.7,43.3,47.7,-,-,-,-,-,-
10/12/2009,0.02,53.3,82.9,1995,43.1,25.3,1988,48.1,4:10 PM,7:35 AM,80,62,70,16.9,0,0,0.8,97.47,110.0725347,3,8.4,9:35 AM,53.2,43.9,47.8,51.9,46.2,48.7,-,-,-,-,-,-
10/13/2009,0,56.5,82.5,1995,38.5,23.1,1988,49,3:00 PM,10:40 PM,81,44,66,16,0,0,1.7,324.5,122.0626458,3.6,9.8,8:40 AM,60.2,42.1,49.7,56.2,45.9,50.4,-,-,-,-,-,-
10/14/2009,0.18,48.2,84.9,1989,36.1,26.1,2002,43.8,4:35 PM,1:45 AM,83,70,78,21.1,0,0,0,88.85,90.58420139,3.6,11.7,2:55 PM,50.4,40.6,44.8,49.1,44.2,46.3,-,-,-,-,-,-
10/15/2009,0.21,45.8,85,1968,42.2,25.5,2006,44.6,3:40 PM,11:00 PM,85,67,79,20.4,0,0,0,47.26,82.61996528,3.4,8.2,12:35 AM,46.6,42.9,44.7,47.2,44.8,46.1,-,-,-,-,-,-
10/16/2009,0.01,46.8,83,1963,39.8,25.4,1991,42.8,1:30 PM,6:40 AM,81,60,73,22.2,0,0,0,94.73,55.97789931,3.4,5.9,12:00 AM,47.8,41.5,43.8,47.5,43.4,45.1,-,-,-,-,-,-
10/17/2009,0,53.4,83,1963,31.6,22.1,1982,41.6,1:25 PM,6:10 AM,82,46,67,23.4,0,0,0.5,254.59,39.541875,2.4,6.5,1:25 PM,53.1,35.6,42,49.2,38.9,43.6,-,-,-,-,-,-
10/18/2009,0,54.9,84,1963,27.4,21,1976,41.2,5:30 PM,7:30 AM,83,42,66,23.7,0,0,0.8,363.58,182.1839271,2.4,8.9,3:20 PM,54.6,34.6,41.4,50.2,37.9,42.9,-,-,-,-,-,-
10/19/2009,0,66.1,81,1953,37.2,21,1976,50.5,4:30 PM,4:40 AM,78,37,60,14.5,0,0.4,5.4,337.58,255.1083333,8.5,16.8,1:20 PM,55.1,36.6,44.1,51.3,39.4,44.7,-,-,-,-,-,-
10/20/2009,0,71.6,85,1953,48.3,22,1972,58.6,4:40 PM,3:35 AM,71,46,61,6.4,0,8.5,10.1,303.11,261.5,6.2,11.4,9:45 AM,62.8,42.9,50.5,57.1,44.4,49.7,-,-,-,-,-,-
10/21/2009,0,75.3,85,1953,49.7,17,1974,61.6,4:00 PM,7:55 AM,74,33,57,3.4,0,11.5,12.5,319.32,253.7128472,6.6,12.2,3:50 PM,64.1,46.1,53.2,59.2,48,53,-,-,-,-,-,-
10/22/2009,0,69.4,85,1953,50.8,19,1974,59.4,4:55 PM,11:55 PM,84,56,68,5.6,0,9.4,10,170.11,227.2889722,6,12.2,11:55 PM,60.1,48.8,53.3,57.8,49.8,53.2,-,-,-,-,-,-
10/23/2009,0.54,67.2,84,1963,50.3,22.4,1982,58.3,6:30 PM,12:50 AM,86,78,84,6.7,0,8.2,8.7,44.6,185.3940972,10.3,20.1,7:05 PM,58.6,50.2,53.7,57,51.4,53.6,-,-,-,-,-,-
10/24/2009,0.01,57.3,83,1963,39.5,21.3,1982,49.9,12:00 AM,11:45 PM,82,64,75,15.1,0,0,2,108.76,294.5520833,10.7,18,12:35 PM,53.7,41.9,48.6,54.3,45.5,50.3,-,-,-,-,-,-
10/25/2009,0,66.3,82,1963,37.1,19,1960,50.1,4:10 PM,5:30 AM,84,42,67,14.8,0,0.1,5.5,249.76,225.1555556,4.1,10.4,2:55 PM,57.9,38.4,46.4,53.8,41.6,47.1,-,-,-,-,-,-
10/26/2009,0,71.9,81,1963,40.6,22,1962,56,5:00 PM,6:30 AM,80,35,58,9,0,5.9,8.5,343.85,195.5784722,3.8,8,11:20 AM,61.3,41,49,56.2,43.7,49.2,-,-,-,-,-,-
10/27/2009,0.09,61.3,77.7,1984,49.3,22,1962,55,2:30 PM,3:40 AM,86,65,74,10,0,4.9,5.3,103.35,189.5627153,3,7,1:10 AM,57.8,45.9,51,55.4,47.6,50.9,-,-,-,-,-,-
10/28/2009,0.17,68.9,78.9,1999,53,21,1976,57.2,5:15 PM,7:45 AM,87,54,79,7.7,0,7.2,10,229.45,110.8035625,3.1,7.7,2:30 PM,61.9,50.2,54,58.2,51.1,53.7,-,-,-,-,-,-
10/29/2009,0,61.8,79.2,1999,45.1,19,1965,55.6,4:35 PM,8:15 AM,87,67,78,9.3,0,5.6,4.6,153.84,141.9589931,4.9,12.6,12:20 PM,58.1,46,51.9,55.7,48.4,52.2,-,-,-,-,-,-
10/30/2009,0.05,79.7,76.6,1999,55.8,22,1963,69.8,4:00 PM,1:30 AM,81,57,68,0,4.7,19.7,17.7,126.19,226.1823276,12,18.2,1:55 PM,63.8,51,58.6,60.7,51.8,57,-,-,-,-,-,-
10/31/2009,0.32,69.9,75,1971,40.6,19.4,1988,50.6,12:20 AM,8:30 PM,88,55,70,14.4,0,0.6,7.6,134.08,298.8550417,12,22.1,1:05 AM,61.9,42.5,49.6,60.3,45.9,51.8,-,-,-,-,-,-
11/1/2009,0,54.7,78,1968,33.1,22,1954,44.1,4:05 PM,8:10 AM,83,45,66,20.9,0,0,0.9,320.55,193.9337708,2.8,6,3:30 PM,55.3,37.4,44,51.5,41.3,45.7,-,-,-,-,-,-
11/2/2009,0,60.2,77,1961,34.2,20.7,1996,46.2,2:20 PM,4:40 AM,82,47,69,18.7,0,0,2.8,160.2,213.3949063,4.9,11.3,1:50 PM,53.9,36.9,43,50,40.1,44.3,-,-,-,-,-,-
11/3/2009,0,51.1,77.9,2003,30.4,19.7,2006,41.2,2:05 PM,11:35 PM,86,45,70,23.7,0,0,0.1,293.5,239.9281771,4.7,11.4,12:45 PM,48.8,35.5,40.6,47.1,39.4,42.8,-,-,-,-,-,-
11/4/2009,0,52,78.5,2003,30.8,17,1966,41.6,3:35 PM,1:40 AM,82,54,73,23.4,0,0,0.2,145.12,174.9298611,3.6,8.6,11:25 AM,49.2,35.1,40.8,46.7,38.3,41.8,-,-,-,-,-,-
11/5/2009,0,56.3,72,1959,36.1,15.2,1991,45,3:35 PM,6:20 AM,85,45,68,20,0,0,1.5,273.76,259.7189236,6.5,16.2,3:35 PM,49.5,37.2,41.7,47.1,40.1,43.1,-,-,-,-,-,-
11/6/2009,0,58.8,73,1978,27.4,20,1967,43.1,4:55 PM,5:50 AM,83,40,63,21.9,0,0,2,276.31,180.9108993,4.5,10.1,5:10 PM,50.1,32.7,39.5,46.7,36.1,40.8,-,-,-,-,-,-
11/7/2009,0,71.3,76,1975,47,10.6,1991,57.1,4:00 PM,5:35 AM,77,49,58,7.9,0,7.1,9.5,278.65,260.1690972,10.6,19,12:55 PM,56.8,39.8,46.6,52.8,41.5,46.3,-,-,-,-,-,-
11/8/2009,0,75.5,69.7,1986,44.5,7.2,1991,59.7,3:25 PM,7:30 AM,87,49,70,5.2,0,9.7,11,264.4,227.1986111,4.8,11.2,3:30 PM,60.9,42.5,50.4,56.2,44.5,49.9,-,-,-,-,-,-
11/9/2009,0,71.2,75,1975,49.2,9.1,1991,60.2,3:05 PM,2:40 AM,80,58,72,4.7,0,10.2,10.2,159.09,242.3261146,6.5,13.3,12:40 PM,60,45.9,52,56.7,47.4,51.5,-,-,-,-,-,-
11/10/2009,0,57.9,73,1975,47.3,17.3,1991,53.7,1:05 AM,11:55 PM,85,60,67,11.2,0,3.7,3.1,53.53,112.6293681,3.4,9.7,2:35 PM,52.5,44.9,50,52.8,47.7,50.7,-,-,-,-,-,-
11/11/2009,0,58.4,72,1964,32.7,19,1952,45,1:55 PM,11:30 PM,82,50,69,20,0,0,2.1,292.62,99.61861111,3,15.3,12:20 PM,52.4,36.8,42.6,49.8,40.6,44.6,-,-,-,-,-,-
11/12/2009,0,60,72,1964,30.1,17,1976,41.4,4:15 PM,5:05 AM,87,39,74,23.6,0,0,2.5,291.29,86.21090278,2.6,10,3:50 PM,49.8,33.7,39.6,47.3,37.4,41.4,-,-,-,-,-,-
11/13/2009,0,63.9,73,1955,30.4,13.1,1986,47.1,3:40 PM,8:05 AM,86,44,69,17.9,0,0,3.9,250.92,146.004375,3.8,9.1,2:50 AM,52,34.1,41.8,49.1,37.3,42.6,-,-,-,-,-,-
11/14/2009,0,71.7,71,1971,43.6,12,1986,56.6,3:50 PM,12:00 AM,79,39,63,8.4,0,6.5,8.9,266.59,239.0090278,6.3,13.1,2:30 PM,56.2,40.9,46.7,52.8,42.9,46.8,-,-,-,-,-,-
11/15/2009,0,60.6,71,1956,51.2,14.5,1996,57.2,3:35 PM,11:55 PM,74,54,66,7.7,0,7.2,5.8,62.5,179.3268854,5.2,8.5,6:25 PM,54.9,46.4,50.7,53.3,47.3,50.4,-,-,-,-,-,-
11/16/2009,0.01,51.2,69,1987,45.6,13.6,1997,47.1,12:05 AM,6:35 PM,82,62,76,17.8,0,0,0.2,28.6,121.5051389,3.5,12.8,8:00 AM,47.9,43.8,46,49.1,45.3,47.1,-,-,-,-,-,-
11/17/2009,0,56.5,78,1958,44.9,12,1959,49.4,3:50 PM,7:15 AM,79,56,70,15.6,0,0,2.2,154.57,118.7735069,7.3,19.4,10:45 AM,49.9,41.3,45,48.5,43.2,45.7,-,-,-,-,-,-
11/18/2009,0.06,57.8,70,1953,43.1,9,1959,51,2:40 PM,8:40 AM,84,64,74,14,0,1,2.5,69.76,143.5152778,7.2,13.4,2:55 PM,51.4,41.3,46.3,49.6,43.3,46.6,-,-,-,-,-,-
11/19/2009,0.09,51.7,70,1953,46.1,19.1,1986,48.9,12:35 AM,10:55 PM,87,68,81,16,0,0,0.4,84.89,237.1215278,5.8,11.7,1:50 PM,50.2,44.6,47,49.2,45.9,47.5,-,-,-,-,-,-
11/20/2009,0.01,52.8,69,1953,41.5,17.1,1984,47.8,4:45 PM,6:05 AM,85,74,80,17.1,0,0,0.6,71.1,294.2336806,8.1,11.9,10:20 AM,48.7,40.8,45.2,48,43.3,45.9,-,-,-,-,-,-
11/21/2009,0,57.8,66,1953,37.3,12,1969,48.1,3:50 PM,11:55 PM,85,56,75,16.8,0,0,2.1,212.24,231.0833333,3.9,8.1,12:25 AM,51.5,39.3,45.2,49.8,42.4,46.1,-,-,-,-,-,-
11/22/2009,0,60.4,65.2,1999,33.1,11,1964,44.6,3:25 PM,8:15 AM,87,62,80,20.3,0,0,2.8,224.65,99.08513889,4,14.2,8:45 PM,49.7,35.6,41.5,47.7,38.4,42.7,-,-,-,-,-,-
11/23/2009,0,52.6,71.2,1999,34.7,10,1971,44.5,3:20 PM,6:50 AM,88,73,83,20.4,0,0,0.4,69.68,132.6307639,4,9.2,3:50 PM,48.1,36.5,42.2,46.4,39.1,43.1,-,-,-,-,-,-
11/24/2009,0,56.6,65.7,2001,39.9,11,1970,49.1,4:30 PM,2:30 AM,89,70,83,15.8,0,0,1.8,81.24,175.2440972,3.8,8.2,11:25 PM,51.7,40.3,45.9,49.8,42.5,45.9,-,-,-,-,-,-
11/25/2009,0.04,53.4,65,2006,48.3,16,1970,50.8,1:10 AM,11:45 PM,85,73,80,14.2,0,0.7,1.2,41.32,250.4951389,11.3,19.1,1:55 PM,47.7,45.3,46.5,47.7,46.1,47,-,-,-,-,-,-
11/26/2009,0.08,48.4,64.5,1984,38.6,12.7,1991,41.7,12:00 AM,7:50 AM,86,76,82,23.3,0,0,0,47.25,272.9277778,10.1,15.8,4:20 AM,45.3,39.3,41.3,46.1,41.4,43,-,-,-,-,-,-
11/27/2009,0.04,42.4,68.4,1990,35.9,9,1956,39.2,3:40 PM,8:45 AM,85,63,75,25.7,0,0,0,121.95,334.3757118,10.7,17.9,2:40 AM,41,36.3,38.6,41.5,38.9,40.3,-,-,-,-,-,-
11/28/2009,0,55.9,68.8,2005,28.5,2,1955,40.7,4:20 PM,7:05 AM,83,55,72,24.3,0,0,1.1,238.71,251.8763889,5.6,10.5,3:25 PM,43.2,32.9,36.9,42.2,35.5,38.4,-,-,-,-,-,-
11/29/2009,0.17,60.2,65,1960,38.9,6,1958,48.2,1:50 PM,12:35 AM,86,60,77,16.8,0,0,3.1,136.88,251.7030556,8.9,17.7,1:30 PM,48.5,35.2,41.6,46.2,37.2,41.7,-,-,-,-,-,-
11/30/2009,0,44.4,62.3,2006,32.5,-1,1958,39.4,12:00 AM,7:35 PM,85,51,74,25.6,0,0,0,121.35,153.3211632,6.8,13.3,11:35 PM,44,34.5,39.1,44.8,37.2,40.8,-,-,-,-,-,-
12/1/2009,0,55.4,63,1970,35.1,9,1976,42.5,4:20 PM,12:20 AM,77,53,69,22.5,0,0,1.2,230.77,273.3319444,11.5,16.9,3:45 PM,42.9,33.6,36.9,42,35.8,38.2,-,-,-,-,-,-
12/2/2009,0.41,46.3,68.6,1982,33,1,1966,40.6,11:35 PM,9:20 AM,87,68,79,24.4,0,0,0,36.09,144.9935069,3.8,8.8,12:15 AM,41.6,34.2,37.4,41.4,36.1,38.4,-,-,-,-,-,-
12/3/2009,0.05,46.3,68.1,1982,35.8,-8,1976,42.1,3:55 PM,11:45 PM,87,64,80,22.9,0,0,0,67.01,272.6075486,10.6,15.5,10:55 PM,42.5,35,39.9,42.3,37.8,40.8,-,-,-,-,-,-
12/4/2009,0,35.7,62,1953,20.7,0,1966,29.3,12:00 AM,10:10 PM,79,56,70,35.7,0,0,0,201.11,294.9652778,9.7,16.9,1:10 PM,34.9,29.7,32.2,37.7,33.2,34.8,-,-,-,-,-,-
12/5/2009,0,28.4,69,2001,16.8,0,1976,23.3,4:40 PM,6:50 AM,80,60,72,41.7,0,0,0,53.77,277.9204861,4.1,9,3:45 PM,30.7,27.1,29,33.2,31.3,32,-,-,-,-,-,-
12/6/2009,0,39.4,65,1956,17.1,-2,1964,28,3:45 PM,12:30 AM,77,50,67,36.9,0,0,0,192.03,243.3996528,6.1,12.2,1:05 PM,30.8,25.7,28.2,31.4,29.6,30.7,-,-,-,-,-,-
12/7/2009,0,34.1,62,1956,22.5,-1,1977,30.4,4:15 PM,11:15 PM,85,68,78,34.6,0,0,0,50.97,258.7503472,5.7,11.3,4:45 PM,31.2,28.2,30,31.7,30.8,31.3,-,-,-,-,-,-
12/8/2009,0.24,37.6,65,1966,23.2,-3.5,2005,31.7,3:05 PM,4:45 AM,86,69,80,33.3,0,0,0,54.21,149.9285069,6.9,17.5,10:45 PM,31.5,29.2,30.5,31.9,31.3,31.6,-,-,-,-,-,-
12/9/2009,0.33,51.6,58,1952,23.1,-5,1964,37,7:40 AM,11:50 PM,87,69,79,27.9,0,0,0.1,45.74,262.3121528,20.8,35,4:45 PM,37.3,31.5,33.3,36,31.9,33.6,-,-,-,-,-,-
12/10/2009,0,23.6,67,1971,14,-8,1958,17,12:40 AM,9:40 AM,78,56,66,47.9,0,0,0,178.85,306.9913194,22,28.5,12:20 PM,31.8,22.3,26.9,33.4,29.6,32,-,-,-,-,-,-
12/11/2009,0,32.1,63,1971,16.2,-7,1977,22.7,4:05 PM,12:40 AM,74,47,62,42.2,0,0,0,230.21,301.2534722,14.2,25.2,1:25 PM,27.9,22.2,24.5,29.8,27.9,28.8,-,-,-,-,-,-
12/12/2009,0,43.8,62,1979,15.9,-10,1962,30.4,3:45 PM,3:20 AM,77,34,57,34.5,0,0,0,224.06,221.0497188,6.2,11.1,2:40 PM,30.1,22.4,26.2,30.5,27.1,28.6,-,-,-,-,-,-
12/13/2009,0.26,42.6,59.3,1991,37.1,-9,1958,39.6,2:05 PM,9:25 PM,87,44,76,25.4,0,0,0,37.68,264.7631944,6.6,13,6:10 AM,31.8,30,31.3,31.7,30.5,31.2,-,-,-,-,-,-
12/14/2009,0,54.1,61,1975,36.5,-1,1958,44.2,3:45 PM,3:05 AM,87,75,82,20.8,0,0,0.8,69.72,246.1444444,7.4,14.5,7:25 PM,39.2,31.7,34.8,37.3,31.7,32.9,-,-,-,-,-,-
12/15/2009,0,43.5,64,1975,22.5,-5,1958,36.2,12:10 AM,11:55 PM,85,64,78,28.8,0,0,0,55.59,327.4109261,12.1,19.1,5:35 PM,38.3,32,34.8,37.3,33.4,35.4,-,-,-,-,-,-
12/16/2009,0,29.1,61.9,1984,17.4,-4.7,1989,22.4,4:20 PM,11:50 PM,76,57,70,42.6,0,0,0,217.11,308.0606563,7.7,12.3,1:45 PM,32,25.3,28.4,33.4,31.6,32.3,-,-,-,-,-,-
